postcode,lat,lon
UB83PT,51.52301,-0.45749
UB83QU,51.52501,-0.46517
UB83RF,51.53250,-0.45998
UB83TH,51.52613,-0.47951
UB95AE,51.56856,-0.50122
UB95JL,51.58356,-0.50440
UB96BJ,51.60455,-0.48359
UB96BT,51.60303,-0.48312
UB96ET,51.60581,-0.47517
W104DQ,51.52747,-0.20935
W104LB,51.53184,-0.20820
W104LE,51.53234,-0.20842
W105AT,51.52582,-0.21149
W105AW,51.52509,-0.21080
W105EF,51.52377,-0.20851
W105TN,51.52051,-0.20664
W105TW,51.52124,-0.20880
W106BH,51.52332,-0.21649
W106DW,51.52364,-0.21405
W106EB,51.52172,-0.21394
W106EL,51.52099,-0.21427
W106EX,51.51431,-0.21532
W106NF,51.51736,-0.21669
W106TT,51.51312,-0.21929
W111RQ,51.51492,-0.21037
W112DF,51.51464,-0.20365
W114BJ,51.51222,-0.21698
W114EE,51.51065,-0.21380
W114PG,51.50908,-0.21135
W120AS,51.51943,-0.24656
W120HR,51.51895,-0.22989
W120NW,51.50707,-0.24261
W120QT,51.51325,-0.24333
W120RQ,51.51309,-0.23784
W120SP,51.51168,-0.23650
W120SR,51.51144,-0.24018
W120TN,51.51681,-0.23131
W127AJ,51.51534,-0.23185
W127PA,51.51023,-0.23082
W127PH,51.51128,-0.23165
W127PT,51.51259,-0.22937
W127QT,51.51150,-0.23368
W128JJ,51.50481,-0.22907
W128LH,51.50557,-0.22760
W129BY,51.50285,-0.24537
W129JA,51.50263,-0.23479
W129JD,51.50165,-0.23490
W129LB,51.50378,-0.24800
W129PT,51.50386,-0.23660
W130DH,51.52278,-0.32887
W130JG,51.51745,-0.32813
W130LA,51.51510,-0.32340
W130LR,51.51924,-0.32931
W130SE,51.51164,-0.32298
W139TE,51.50144,-0.32082
W140DT,51.50030,-0.21835
W140LT,51.49890,-0.21599
W148BZ,51.50389,-0.21174
W148PU,51.49363,-0.20218
W149BH,51.49219,-0.21308
W149BL,51.49186,-0.21401
W149LY,51.48878,-0.20446
W149PA,51.48562,-0.20331
W1D7LF,51.51174,-0.13439
W1H1DL,51.52029,-0.16198
W1H5HA,51.51681,-0.16408
W1K2XH,51.50887,-0.15010
W1U4DF,51.51862,-0.15269
W1U5BA,51.52221,-0.15217
W1W7JJ,51.51985,-0.13863
W23QD,51.51291,-0.17922
W24PH,51.51508,-0.19211
W25EZ,51.52112,-0.19294
W25PR,51.51844,-0.19751
W25TF,51.52246,-0.18928
W25TL,51.52168,-0.18919
W26JJ,51.51496,-0.18645
W30DY,51.52098,-0.28300
W30HW,51.51706,-0.28649
W30JL,51.51751,-0.27966
W36SA,51.51000,-0.26885
W37HA,51.51143,-0.25614
W37JT,51.50665,-0.25971
W37LL,51.50929,-0.26181
W37PD,51.51914,-0.25459
W38EA,51.50779,-0.27661
W38EY,51.50541,-0.28101
W38NR,51.50483,-0.26642
W38RX,51.50380,-0.27353
W38SJ,51.50249,-0.27360
W39JR,51.51190,-0.27387
W39PP,51.50919,-0.28138
W41BD,51.50133,-0.25672
W42DF,51.48893,-0.25819
W42JR,51.48807,-0.25699
W42RG,51.48226,-0.25603
W43JN,51.48501,-0.27181
W43NX,51.48719,-0.28124
W43UN,51.48191,-0.25983
W45UL,51.49293,-0.26364
W51RP,51.52591,-0.31803
W51SL,51.52410,-0.30782
W52AA,51.51412,-0.30462
W52JX,51.51927,-0.29532
W52QT,51.52333,-0.30099
W54EA,51.49806,-0.30838
W54EJ,51.49673,-0.31242
W54HN,51.50390,-0.30556
W60BA,51.49990,-0.23227
W60LB,51.49477,-0.23071
W60LT,51.49336,-0.23279
W60UA,51.49855,-0.23752
W67BL,51.49530,-0.21814
W67DG,51.49358,-0.22335
W67PZ,51.49867,-0.22396
W68PF,51.48395,-0.21453
W68QE,51.48428,-0.20962
W68RB,51.48941,-0.21729
W69BA,51.49205,-0.24096
W69BP,51.49063,-0.22720
W69ER,51.48618,-0.22116
W69LP,51.49284,-0.23674
W71EU,51.51591,-0.33586
W71HA,51.51610,-0.33741
W71JJ,51.52469,-0.34097
W71JL,51.52525,-0.33944
W72AH,51.50026,-0.32986
W72DP,51.50457,-0.33225
W72NR,51.50754,-0.34179
W73HU,51.51061,-0.33781
W73JP,51.51036,-0.33907
W73RT,51.52068,-0.34802
W84SP,51.50191,-0.19187
W86EJ,51.49792,-0.19818
W87AF,51.50489,-0.20062
W87PP,51.50750,-0.19670
W91DF,51.52742,-0.18223
W91RB,51.53290,-0.18797
W92AN,51.52370,-0.19613
W92DR,51.52535,-0.19215
W92JD,51.52416,-0.18825
W92JY,51.52303,-0.19163
W92LR,51.52756,-0.19526
W93DS,51.52800,-0.20228
W93EJ,51.53156,-0.20279
W93JY,51.52890,-0.20180
W93LG,51.52539,-0.20231
WA101LN,53.45600,-2.73216
WA101LW,53.45684,-2.73166
WA101UH,53.45693,-2.73680
WA102HS,53.45565,-2.74378
WA104HX,53.45416,-2.75740
WA104NQ,53.45682,-2.75558
WA104QH,53.45548,-2.76964
WA105HG,53.45679,-2.78222
WA105NX,53.45088,-2.77886
WA106BX,53.46430,-2.75996
WA106HG,53.46368,-2.76853
WA106LF,53.46223,-2.75165
WA106PN,53.46571,-2.75031
WA110ER,53.46679,-2.68494
WA110JG,53.46655,-2.67945
WA110JY,53.46943,-2.66364
WA110NL,53.46668,-2.66195
WA110XQ,53.46380,-2.66893
WA117PQ,53.47690,-2.71993
WA118AJ,53.50276,-2.78527
WA118JF,53.50680,-2.79048
WA118JX,53.50749,-2.78624
WA118NY,53.50841,-2.78447
WA119AT,53.47066,-2.72526
WA119BB,53.45814,-2.70678
WA119QJ,53.46532,-2.70926
WA119QY,53.46437,-2.70596
WA120AQ,53.46285,-2.62570
WA128DE,53.44361,-2.61111
WA128QL,53.44568,-2.63213
WA128RS,53.44449,-2.62803
WA129HD,53.45666,-2.65391
WA129PZ,53.45459,-2.63996
WA129QQ,53.45434,-2.63758
WA129RX,53.45493,-2.63293
WA129UF,53.45409,-2.62691
WA129UR,53.45570,-2.61702
WA12GN,53.39251,-2.57653
WA130JT,53.38130,-2.47083
WA130NX,53.37715,-2.49085
WA130RB,53.37861,-2.45950
WA139BE,53.38412,-2.49585
WA139EH,53.38598,-2.45994
WA13LB,53.40207,-2.56425
WA13SZ,53.39842,-2.57341
WA13TT,53.40042,-2.55221
WA141NG,53.39531,-2.34811
WA141SR,53.39834,-2.34281
WA142NL,53.38121,-2.36047
WA142RS,53.37613,-2.35125
WA143AH,53.37388,-2.36556
WA143EX,53.37255,-2.35631
WA144AH,53.38826,-2.35725
WA144AJ,53.38823,-2.35593
WA144DS,53.39058,-2.35198
WA144LE,53.39177,-2.37778
WA144SZ,53.37517,-2.41276
WA145AP,53.40612,-2.34004
WA145JQ,53.40386,-2.35965
WA14JL,53.40235,-2.54953
WA14LS,53.40083,-2.54539
WA14NW,53.40089,-2.54050
WA14PF,53.40176,-2.53830
WA14PQ,53.40172,-2.53548
WA14QL,53.40332,-2.53429
WA150HE,53.37145,-2.32033
WA150JF,53.36732,-2.31156
WA156BZ,53.40606,-2.32545
WA156PH,53.39723,-2.32357
WA156PP,53.39620,-2.33046
WA156TQ,53.40289,-2.33519
WA157JU,53.39149,-2.30838
WA157NQ,53.38937,-2.32119
WA157RH,53.39278,-2.33424
WA158EY,53.39024,-2.34308
WA158HT,53.38612,-2.34164
WA158QA,53.37676,-2.31624
WA158QW,53.38403,-2.32408
WA159JB,53.38254,-2.34050
WA160EA,53.30094,-2.38130
WA160EE,53.30263,-2.37648
WA166NW,53.35576,-2.44953
WA167RA,53.31865,-2.31769
WA168AL,53.30264,-2.35973
WA168DB,53.30424,-2.35916
WA168PA,53.30592,-2.35137
WA168TU,53.26117,-2.32123
WA169DB,53.29375,-2.37688
WA169PZ,53.26396,-2.38713
WA20ER,53.41453,-2.56606
WA20JP,53.40833,-2.56913
WA20LN,53.41057,-2.56039
WA20QJ,53.40881,-2.55601
WA20QQ,53.41038,-2.54664
WA20SF,53.41921,-2.56040
WA27NG,53.39281,-2.59553
WA27RQ,53.40101,-2.58105
WA27SB,53.40018,-2.57978
WA28AL,53.40323,-2.58799
WA28LQ,53.43083,-2.59644
WA28PX,53.40796,-2.58828
WA29AD,53.40820,-2.58129
WA29HF,53.41506,-2.58636
WA29HS,53.41370,-2.58890
WA29HY,53.41473,-2.59111
WA29PH,53.41090,-2.58948
WA31DU,53.47547,-2.54582
WA31EW,53.47546,-2.55343
WA32AW,53.47180,-2.55822
WA32ED,53.47622,-2.58005
WA32PQ,53.47152,-2.57031
WA32PW,53.47098,-2.57481
WA33EL,53.48068,-2.58781
WA33LU,53.47630,-2.59213
WA33NN,53.47646,-2.60093
WA33TH,53.47855,-2.59243
WA34DQ,53.45878,-2.52722
WA34DX,53.45004,-2.52337
WA35HH,53.45506,-2.50911
WA35LZ,53.47026,-2.49520
WA36JS,53.41522,-2.45926
WA36QG,53.41827,-2.51608
WA36TS,53.42796,-2.50334
WA37BD,53.44441,-2.54527
WA37DG,53.44040,-2.55099
WA37PH,53.42215,-2.53499
WA37PT,53.41671,-2.52947
WA41AP,53.38435,-2.58887
WA41JD,53.37938,-2.57060
WA41JL,53.37969,-2.56535
WA41PW,53.38189,-2.56364
WA41PY,53.38357,-2.56323
WA41RX,53.38691,-2.56339
WA42AP,53.37135,-2.57575
WA42HF,53.38153,-2.53844
WA42HX,53.38228,-2.53110
WA42QN,53.37865,-2.54285
WA42TE,53.38407,-2.52061
WA43AE,53.36373,-2.57512
WA43AG,53.36466,-2.57295
WA43AH,53.36395,-2.57132
WA43DB,53.36595,-2.56961
WA43EA,53.36164,-2.55401
WA43EP,53.37208,-2.54501
WA44AJ,53.33927,-2.63362
WA44NT,53.34027,-2.57272
WA44QH,53.31413,-2.57532
WA44RW,53.34769,-2.54014
WA46HX,53.36996,-2.58655
WA46UG,53.35479,-2.63899
WA50AG,53.39890,-2.60882
WA50JG,53.40939,-2.60736
WA50JS,53.39520,-2.60300
WA51BD,53.38519,-2.61689
WA51HG,53.39103,-2.62082
WA51NS,53.38914,-2.61483
WA51SB,53.38861,-2.64492
WA51TG,53.39179,-2.60945
WA51XE,53.39200,-2.63006
WA52AU,53.38974,-2.65859
WA52BY,53.38758,-2.64960
WA52PN,53.37996,-2.65545
WA52QY,53.38674,-2.66306
WA53AA,53.40099,-2.66164
WA53AL,53.39669,-2.63730
WA53EF,53.39473,-2.65858
WA54AQ,53.43641,-2.65686
WA54PN,53.42967,-2.65713
WA58UE,53.40816,-2.63281
WA59QA,53.40147,-2.62313
WA59RJ,53.41249,-2.61659
WA60ED,53.26157,-2.77381
WA60HY,53.28011,-2.75064
WA66AF,53.28957,-2.71926
WA66TZ,53.26893,-2.69271
WA67LE,53.29734,-2.71636
WA67PZ,53.30249,-2.71817
WA67QP,53.29449,-2.71988
WA68EF,53.26903,-2.67600
WA68JZ,53.24650,-2.64681
WA69DD,53.26030,-2.75427
WA69LN,53.27778,-2.75632
WA71LD,53.34276,-2.73427
WA71PW,53.34226,-2.69832
WA71QU,53.34350,-2.65482
WA71RZ,53.34162,-2.72322
WA72DZ,53.33236,-2.70785
WA72FL,53.32164,-2.70117
WA72HB,53.33483,-2.69757
WA72JE,53.33970,-2.69218
WA72JJ,53.33958,-2.69012
WA72LW,53.33620,-2.68629
WA72NL,53.33184,-2.71092
WA72NR,53.33623,-2.69677
WA72QW,53.32359,-2.68607
WA72TP,53.32123,-2.68785
WA72TT,53.31737,-2.70692
WA73DB,53.30066,-2.66742
WA73HB,53.31483,-2.69996
WA74EQ,53.32623,-2.74714
WA74NX,53.33283,-2.73289
WA74RA,53.32060,-2.73504
WA74SY,53.32556,-2.72593
WA74TR,53.33637,-2.74328
WA74XQ,53.32843,-2.72852
WA74YX,53.31958,-2.72020
WA75BN,53.33744,-2.73316
WA75DX,53.33483,-2.71730
WA75LU,53.32885,-2.71428
WA75YH,53.32581,-2.71133
WA75YP,53.32490,-2.70832
WA76BZ,53.31749,-2.68024
WA76EP,53.32025,-2.67082
WA76ES,53.32398,-2.66213
WA76HZ,53.32432,-2.66207
WA76QE,53.33750,-2.66979
WA76QN,53.33207,-2.67183
WA80BS,53.36981,-2.71380
WA80BW,53.37248,-2.71054
WA80EL,53.34961,-2.73630
WA83HJ,53.38149,-2.70916
WA83JA,53.37609,-2.70871
WA84PG,53.37907,-2.77310
WA84SZ,53.37764,-2.77633
WA85DF,53.39135,-2.76379
WA85DW,53.39137,-2.75892
WA86DD,53.36268,-2.72743
WA86EL,53.37113,-2.73095
WA86TH,53.37417,-2.72384
WA87DW,53.37359,-2.74080
WA87HD,53.37079,-2.75033
WA87HF,53.37049,-2.75217
WA87HG,53.37057,-2.75377
WA87HU,53.37211,-2.75941
WA87QS,53.36607,-2.73272
WA87TD,53.37519,-2.73506
WA87TH,53.37762,-2.73529
WA88BQ,53.36723,-2.77397
WA88DF,53.36802,-2.75414
WA88JN,53.36574,-2.78027
WA88LD,53.37068,-2.78054
WA88TD,53.36116,-2.76470
WA88UZ,53.35050,-2.77763
WA89HS,53.38459,-2.73091
WA89RJ,53.38622,-2.72760
WA91BU,53.45020,-2.70547
WA91EJ,53.45714,-2.71711
WA91PL,53.44805,-2.71353
WA91TB,53.44923,-2.70487
WA92JE,53.45060,-2.69099
WA92LH,53.45198,-2.69456
WA93HE,53.44363,-2.70072
WA93NF,53.43764,-2.71974
WA93QD,53.43753,-2.70381
WA93SP,53.43185,-2.70849
WA93UB,53.42942,-2.72147
WA94AT,53.41337,-2.73081
WA94HA,53.42683,-2.71819
WA94LZ,53.42210,-2.71491
WA94XU,53.41705,-2.72191
WA95AU,53.42686,-2.73130
WA95BT,53.42825,-2.74676
WA95NH,53.43339,-2.76096
WA95NJ,53.43389,-2.75904
WA95QX,53.43599,-2.75259
WC1H9EG,51.52875,-0.12404
WC1N2NX,51.52200,-0.11626
WC1N2NY,51.52548,-0.12078
WC1N3JH,51.52221,-0.11992
WC2B5NA,51.51619,-0.12187
WC2B5SU,51.51366,-0.11973
WD171JJ,51.65879,-0.39657
WD172LX,51.65582,-0.39180
WD173HD,51.66236,-0.40834
WD173PD,51.66689,-0.42211
WD173PE,51.66846,-0.42252
WD174FS,51.68146,-0.42593
WD174YS,51.67033,-0.41084
WD174YT,51.67046,-0.40920
WD180AE,51.65146,-0.39619
WD180AZ,51.64962,-0.39299
WD180DD,51.64698,-0.40738
WD180WF,51.65098,-0.39329
WD180WN,51.65384,-0.40293
WD186BW,51.64777,-0.42010
WD186LJ,51.64837,-0.41511
WD186LL,51.64426,-0.41830
WD186NS,51.64726,-0.41744
WD187JF,51.65503,-0.41432
WD187RD,51.65377,-0.40863
WD188AD,51.64826,-0.42336
WD194RL,51.64197,-0.39642
WD194SG,51.64170,-0.38810
WD195BT,51.62858,-0.37719
WD196QH,51.61797,-0.39374
WD196QX,51.62073,-0.38383
WD197DW,51.62724,-0.39687
WD197SL,51.62477,-0.39117
WD197UY,51.62927,-0.39186
WD197UZ,51.62858,-0.39181
WD231SJ,51.63107,-0.34234
WD231SP,51.63687,-0.34134
WD231SR,51.63920,-0.35716
WD231ST,51.63798,-0.35547
WD231SU,51.64409,-0.37114
WD232AW,51.66595,-0.37584
WD232QH,51.64740,-0.37999
WD232QL,51.64710,-0.37566
WD232TY,51.65849,-0.36904
WD233AA,51.64627,-0.36959
WD233AT,51.64700,-0.36813
WD233AX,51.64936,-0.36205
WD233PR,51.64767,-0.35525
WD234NN,51.64838,-0.35057
WD234PA,51.64902,-0.34875
WD245JW,51.68039,-0.41321
WD245TY,51.67607,-0.40756
WD246ST,51.68159,-0.40411
WD247DN,51.67495,-0.39345
WD247ER,51.67111,-0.38727
WD247RL,51.67847,-0.39175
WD250DX,51.68846,-0.39988
WD250ES,51.68955,-0.40672
WD250JH,51.68890,-0.40598
WD250SS,51.69956,-0.38592
WD250UU,51.70324,-0.38944
WD257HP,51.69641,-0.38557
WD257HR,51.69705,-0.38982
WD257HW,51.69805,-0.39178
WD257NX,51.69722,-0.40032
WD257QZ,51.69207,-0.40853
WD259NW,51.69468,-0.37928
WD259RH,51.68292,-0.38571
WD31HG,51.64006,-0.46514
WD31HU,51.64302,-0.46517
WD31NY,51.63005,-0.47504
WD33AQ,51.64492,-0.45541
WD33BN,51.64535,-0.44858
WD33LR,51.65281,-0.43315
WD33NJ,51.65764,-0.44529
WD33PX,51.65178,-0.44999
WD33QQ,51.65072,-0.44078
WD34BT,51.64580,-0.49528
WD35HR,51.64661,-0.52322
WD35RR,51.65511,-0.52753
WD35SG,51.65815,-0.50391
WD36AS,51.68204,-0.49175
WD36ER,51.67544,-0.53160
WD36EW,51.66353,-0.51407
WD37HG,51.63726,-0.49117
WD38HD,51.63578,-0.48972
WD38JJ,51.63681,-0.49601
WD39SS,51.61873,-0.51318
WD48DQ,51.71737,-0.45651
WD48RJ,51.69195,-0.43876
WD49BS,51.70337,-0.49255
WD49HN,51.71667,-0.46087
WD50BQ,51.70958,-0.41770
WD50BU,51.70309,-0.42082
WD50HW,51.70051,-0.42822
WD50LG,51.69942,-0.42287
WD50RD,51.71967,-0.41327
WD61HL,51.65429,-0.26818
WD61QL,51.65481,-0.25881
WD62DW,51.65052,-0.26902
WD62PP,51.65127,-0.25300
WD63EW,51.64514,-0.29644
WD64EP,51.67003,-0.28104
WD64PA,51.66407,-0.28731
WD65DP,51.66403,-0.27329
WD65HL,51.66020,-0.27093
WD65JF,51.66674,-0.27181
WD65LG,51.66671,-0.26574
WD65NN,51.66389,-0.25803
WD77EL,51.68225,-0.30982
WD77LQ,51.66987,-0.30605
WD78DD,51.68309,-0.32709
WD78LU,51.68050,-0.33398
WD79BL,51.70438,-0.28969
WD79DX,51.69108,-0.28059
WF101HF,53.72724,-1.34804
WF101PN,53.72472,-1.37415
WF102BD,53.75348,-1.34465
WF102DR,53.74706,-1.37095
WF102HR,53.75733,-1.38431
WF103DB,53.72685,-1.31704
WF103EP,53.72124,-1.31931
WF103JU,53.72139,-1.30999
WF103QJ,53.72115,-1.31360
WF103SN,53.72894,-1.30827
WF104BB,53.72324,-1.34406
WF104BH,53.72091,-1.34202
WF104JB,53.72502,-1.34695
WF104JQ,53.72536,-1.34558
WF105AX,53.71722,-1.35135
WF105NS,53.71743,-1.37518
WF105RE,53.72028,-1.35904
WF110BZ,53.70444,-1.24231
WF110JA,53.70503,-1.24559
WF110PJ,53.70209,-1.26000
WF118JF,53.70943,-1.26075
WF118PT,53.71142,-1.27805
WF119BT,53.70994,-1.23979
WF119HQ,53.72373,-1.26981
WF119JY,53.74450,-1.28382
WF120BH,53.66333,-1.63305
WF120HE,53.65960,-1.61739
WF120QT,53.66231,-1.62133
WF127DW,53.69380,-1.61574
WF127HP,53.70393,-1.60377
WF127LX,53.69792,-1.61202
WF128JF,53.68726,-1.61166
WF128QT,53.68859,-1.60243
WF129DL,53.67534,-1.63262
WF129EE,53.67371,-1.64884
WF129JR,53.68095,-1.62957
WF129LY,53.68414,-1.62841
WF129PD,53.67846,-1.63430
WF12HR,53.69961,-1.50277
WF12PF,53.70770,-1.51246
WF12PH,53.71004,-1.50563
WF131NS,53.69315,-1.62551
WF132DQ,53.70097,-1.63782
WF132JE,53.69393,-1.64855
WF132LP,53.69208,-1.64978
WF132SU,53.69305,-1.63658
WF133AD,53.68089,-1.66641
WF133AS,53.67926,-1.66740
WF133QE,53.68564,-1.64674
WF134EW,53.69368,-1.65417
WF134HY,53.70055,-1.64706
WF134LL,53.69494,-1.64503
WF134QS,53.69813,-1.65629
WF13DX,53.70849,-1.49763
WF13JP,53.68974,-1.50511
WF13PF,53.68725,-1.49206
WF13SQ,53.68854,-1.48892
WF140BE,53.68737,-1.68864
WF140DQ,53.69339,-1.70995
WF140HW,53.68759,-1.69820
WF148PR,53.67248,-1.69979
WF149EZ,53.68672,-1.70252
WF149PD,53.67657,-1.68831
WF149PH,53.68005,-1.68870
WF149QH,53.68120,-1.70731
WF14LU,53.68586,-1.48762
WF14PE,53.68057,-1.48720
WF14QY,53.68720,-1.48090
WF14SF,53.68844,-1.47588
WF156HU,53.71033,-1.68408
WF156LP,53.71652,-1.69707
WF156PR,53.71019,-1.69597
WF157AW,53.70037,-1.68431
WF157LX,53.70493,-1.69671
WF158AW,53.69986,-1.72096
WF158BE,53.70089,-1.71261
WF158BL,53.71425,-1.72108
WF158LD,53.71359,-1.73222
WF15NF,53.66619,-1.48159
WF15NU,53.66691,-1.48656
WF160AH,53.70768,-1.66922
WF160AN,53.70854,-1.66569
WF169BB,53.72070,-1.66818
WF169EA,53.70815,-1.67186
WF170AD,53.72200,-1.64073
WF170BJ,53.72044,-1.63501
WF170BQ,53.71917,-1.63231
WF170LD,53.73184,-1.64584
WF170NP,53.73052,-1.64582
WF175AH,53.71014,-1.63024
WF175LP,53.71560,-1.62984
WF176BS,53.70316,-1.63125
WF176DW,53.70436,-1.60852
WF176EG,53.70546,-1.62313
WF176EY,53.71396,-1.60908
WF177DQ,53.70761,-1.65062
WF177NS,53.70641,-1.63633
WF177PE,53.70716,-1.63796
WF177QX,53.70783,-1.65347
WF178AS,53.72046,-1.66386
WF178BN,53.71264,-1.65490
WF178HT,53.72161,-1.64899
WF178PA,53.71622,-1.63643
WF178PH,53.71676,-1.64238
WF179BX,53.74108,-1.65849
WF179EE,53.73086,-1.65995
WF179HN,53.73500,-1.66426
WF179LQ,53.73749,-1.66813
WF20AS,53.68584,-1.52361
WF20BT,53.69174,-1.53296
WF20LW,53.70170,-1.52155
WF20NP,53.70068,-1.53155
WF20RS,53.70197,-1.55036
WF26AS,53.65607,-1.48579
WF26EQ,53.66099,-1.48332
WF26LD,53.64806,-1.46047
WF27EL,53.64614,-1.49893
WF27QW,53.64314,-1.50736
WF27RU,53.66973,-1.49994
WF28AA,53.67029,-1.53537
WF28BB,53.67052,-1.53786
WF28QF,53.67086,-1.51645
WF28QW,53.66926,-1.51980
WF28ST,53.67869,-1.50989
WF29DD,53.67803,-1.53124
WF29JA,53.67975,-1.52810
WF31AR,53.72484,-1.57779
WF31HD,53.71500,-1.57716
WF31JQ,53.72992,-1.58778
WF31QQ,53.72836,-1.56449
WF32BA,53.72513,-1.53502
WF33BG,53.73792,-1.50739
WF33DG,53.73421,-1.52488
WF33HU,53.71663,-1.48913
WF33PS,53.72994,-1.50171
WF33RE,53.74000,-1.49034
WF34BA,53.71934,-1.46156
WF34HS,53.71384,-1.47592
WF34NT,53.70676,-1.47523
WF41DH,53.67134,-1.41160
WF41HJ,53.65656,-1.42700
WF41LL,53.66409,-1.42997
WF41NF,53.65698,-1.42876
WF41NG,53.65537,-1.42733
WF41NN,53.65977,-1.43540
WF42AD,53.62367,-1.41866
WF42BE,53.62184,-1.41200
WF43EB,53.64271,-1.52443
WF43HW,53.63858,-1.53343
WF43HY,53.64520,-1.52333
WF43LZ,53.62973,-1.52465
WF44DH,53.63015,-1.63898
WF44EW,53.64023,-1.66800
WF44HQ,53.64786,-1.57584
WF44LB,53.62023,-1.56650
WF44QE,53.64946,-1.59770
WF45BE,53.65789,-1.55773
WF45DW,53.65918,-1.54698
WF45HE,53.66145,-1.54724
WF45PS,53.65843,-1.57652
WF50BE,53.67098,-1.57203
WF50DG,53.66911,-1.57957
WF50DQ,53.66884,-1.57561
WF50DZ,53.67485,-1.56367
WF50QA,53.68161,-1.56852
WF58BA,53.67577,-1.57706
WF58LB,53.67399,-1.57922
WF59AN,53.68535,-1.56299
WF59BS,53.69778,-1.58295
WF59DG,53.68266,-1.58141
WF59QP,53.69430,-1.59053
WF61BB,53.69234,-1.42286
WF61EY,53.69712,-1.41809
WF61HZ,53.69485,-1.41226
WF61NR,53.69834,-1.41474
WF61QU,53.70557,-1.40285
WF62HZ,53.69954,-1.40824
WF62LN,53.70508,-1.43270
WF62NF,53.70309,-1.42677
WF62NU,53.70915,-1.43342
WF75AJ,53.67567,-1.34218
WF75BG,53.67520,-1.35967
WF75HF,53.67316,-1.35735
WF75JB,53.67242,-1.36225
WF76BD,53.69645,-1.36169
WF76BQ,53.69388,-1.35819
WF76DJ,53.67622,-1.40490
WF76LW,53.68405,-1.35248
WF77DT,53.63692,-1.33612
WF77HH,53.65078,-1.32135
WF77JH,53.64180,-1.34267
WF77PH,53.64261,-1.33101
WF81HG,53.69742,-1.31071
WF82DD,53.68653,-1.29252
WF82ER,53.68932,-1.29816
WF82HN,53.69324,-1.29012
WF82NJ,53.70484,-1.29688
WF82TG,53.68906,-1.29235
WF83JY,53.64363,-1.21629
WF83NP,53.67835,-1.29791
WF83NW,53.67684,-1.30010
WF83PT,53.68109,-1.30919
WF83SB,53.67743,-1.26721
WF84AA,53.69104,-1.31703
WF84BW,53.68992,-1.32389
WF84JF,53.68566,-1.31899
WF84RJ,53.68215,-1.32130
WF91AJ,53.62922,-1.30092
WF91JS,53.61644,-1.27568
WF92BL,53.59440,-1.30115
WF92BP,53.59407,-1.30152
WF92QQ,53.59383,-1.29241
WF92TF,53.59922,-1.28679
WF92UJ,53.60182,-1.29266
WF93DP,53.58813,-1.32949
WF93EA,53.58779,-1.33328
WF93LY,53.59517,-1.32007
WF94AB,53.61558,-1.35360
WF94BQ,53.61065,-1.34895
WF94EG,53.60876,-1.36259
WF94LJ,53.61049,-1.35480
WF94QJ,53.61473,-1.35945
WF95BA,53.63834,-1.37661
WF95BP,53.63011,-1.37382
WN11HQ,53.54807,-2.63758
WN11XL,53.55021,-2.62806
WN12NT,53.56305,-2.63041
WN13HD,53.54647,-2.61051
WN13LP,53.54576,-2.61726
WN13RZ,53.54449,-2.62100
WN13SU,53.54903,-2.62382
WN21BP,53.55655,-2.61428
WN21EL,53.55763,-2.60537
WN21PA,53.57607,-2.59880
WN21QT,53.56680,-2.58299
WN21RU,53.57020,-2.58914
WN22AL,53.54197,-2.60433
WN22DG,53.54103,-2.60841
WN23DG,53.53689,-2.58410
WN23HY,53.53271,-2.58436
WN23NX,53.52593,-2.59836
WN23PN,53.53255,-2.57453
WN23QS,53.53454,-2.56905
WN23RX,53.52746,-2.57423
WN23TL,53.52463,-2.59941
WN24AE,53.51220,-2.55851
WN24DH,53.53881,-2.56548
WN24HD,53.52704,-2.54786
WN24LG,53.53278,-2.56269
WN24SD,53.52435,-2.54941
WN24SS,53.52300,-2.54738
WN24XA,53.53214,-2.55522
WN25JF,53.51683,-2.60065
WN25NG,53.52228,-2.59593
WN25QE,53.51554,-2.59465
WN34SD,53.53783,-2.61778
WN35AN,53.53243,-2.65104
WN35HN,53.52906,-2.64553
WN35NY,53.52330,-2.63570
WN35XE,53.53306,-2.65024
WN36BL,53.52919,-2.67315
WN36EE,53.52222,-2.66926
WN36JP,53.51820,-2.67360
WN36SB,53.52547,-2.65585
WN36SP,53.52104,-2.65701
WN40DL,53.50112,-2.65135
WN40EP,53.50710,-2.64953
WN40QF,53.49866,-2.66895
WN40SF,53.49133,-2.67316
WN48DF,53.49866,-2.64382
WN48PQ,53.48864,-2.63242
WN48SJ,53.49351,-2.62338
WN48XF,53.49631,-2.61695
WN49AZ,53.48754,-2.63929
WN49PF,53.48229,-2.63985
WN49PQ,53.48125,-2.64068
WN49QL,53.48977,-2.64525
WN49TP,53.49343,-2.64461
WN50AW,53.53907,-2.68624
WN50DQ,53.54159,-2.68693
WN50DT,53.53735,-2.68406
WN50EF,53.54872,-2.67164
WN57AA,53.52903,-2.71465
WN57AL,53.52884,-2.71777
WN57BD,53.52761,-2.71516
WN57LS,53.49834,-2.70467
WN57QJ,53.49183,-2.71629
WN57TX,53.48952,-2.70949
WN58NU,53.54100,-2.70051
WN58SJ,53.53449,-2.70974
WN59DS,53.53965,-2.65538
WN59LW,53.53886,-2.67406
WN59XN,53.54249,-2.67196
WN60LF,53.58994,-2.66225
WN60NX,53.59269,-2.67294
